# ATCA calibrator list retrieved on 2011-10-10
1717+083, radec atca_cal, 17:19:52.206219, 08:17:03.553930
1717-358, radec atca_cal, 17:20:21.8042, -35:52:47.708
j1721-6154, radec atca_cal, 17:21:39.01729, -61:54:43.0217
1718-649, radec atca_cal, 17:23:41.029, -65:00:36.61
j1723-7713, radec atca_cal, 17:23:50.84518, -77:13:50.5438
j1724-5911, radec atca_cal, 17:24:49.67857, -59:11:25.0189
j1726-7259, radec atca_cal, 17:26:01.11219, -72:59:59.9921
1724+066, radec atca_cal, 17:26:44.9455, 06:39:18.503
1722-55, radec atca_cal, 17:26:49.615, -55:29:40.60
1722-64, radec atca_cal, 17:26:57.813, -64:27:52.79
1725+044, radec atca_cal, 17:28:24.952716, 04:27:04.914010
1728+004, radec atca_cal, 17:30:34.9985, 00:24:38.673
j1732-5553, radec atca_cal, 17:32:28.24887, -55:53:51.4106
1730-130, radec atca_cal, 17:33:02.705790, -13:04:49.548230
1729-37, radec atca_cal, 17:33:15.19258832, -37:22:32.3967707
1732+094, radec atca_cal, 17:34:58.376995, 09:26:58.260060
j1735-6215, radec atca_cal, 17:35:07.92806, -62:15:21.5302
1734+063, radec atca_cal, 17:37:13.729042, 06:21:03.572370
j1737-5921, radec atca_cal, 17:37:19.67547, -59:21:41.8898
j1738-5334, radec atca_cal, 17:38:38.79100, -53:34:10.0184
j1739-4137, radec atca_cal, 17:39:05.50716, -41:37:44.1243
1740-309, radec atca_cal, 17:43:17.8801, -30:58:17.697
j1743-6626, radec atca_cal, 17:43:49.04258, -66:26:28.3333
1741-038, radec atca_cal, 17:43:58.856137, -03:50:04.616680
1741-312, radec atca_cal, 17:44:23.5826, -31:16:35.986
1740-517, radec atca_cal, 17:44:25.45534, -51:44:43.7611
1742-078, radec atca_cal, 17:45:27.1040, -07:53:03.600
1743+173, radec atca_cal, 17:45:35.208181, 17:20:01.423410
1742-289, radec atca_cal, 17:45:40.0383, -29:00:28.069
j1747-4057, radec atca_cal, 17:47:05.67297, -40:57:50.7201
1743-531, radec atca_cal, 17:47:20.19836, -53:10:20.3310
j1747-4213, radec atca_cal, 17:47:41.42692, -42:13:43.0726
1745+085, radec atca_cal, 17:48:06.2607, 08:32:19.282
j1748-5713, radec atca_cal, 17:48:34.57352, -57:13:33.4595
j1749-6258, radec atca_cal, 17:49:25.71059, -62:58:18.9512
1749+096, radec atca_cal, 17:51:32.818573, 09:39:00.728510
1748-253, radec atca_cal, 17:51:51.263047, -25:24:00.060610
j1753-5015, radec atca_cal, 17:53:38.53457, -50:15:14.4487
1751+288, radec atca_cal, 17:53:42.473634, 28:48:04.939080
j1755-5536, radec atca_cal, 17:55:05.18996, -55:36:55.0818
1752-225, radec atca_cal, 17:55:26.2847, -22:32:10.593
j1757-4149, radec atca_cal, 17:57:15.67121, -41:49:18.6834
1756-663, radec atca_cal, 18:01:18.092, -66:23:01.80
j1801-6839, radec atca_cal, 18:01:34.70473, -68:39:57.8655
j1802-4925, radec atca_cal, 18:02:09.85037, -49:25:11.4957
1759-39, radec atca_cal, 18:02:42.669, -39:40:07.97
1758-651, radec atca_cal, 18:03:23.497, -65:07:36.76
1801+036, radec atca_cal, 18:03:56.2829, 03:41:07.575
1801+010, radec atca_cal, 18:04:15.984606, 01:01:32.407340
j1805-6600, radec atca_cal, 18:05:53.09361, -66:00:16.5614
j1806-7058, radec atca_cal, 18:06:23.68525, -70:58:28.7597
j1806-8042, radec atca_cal, 18:06:42.83115, -80:42:33.6008
1804-251, radec atca_cal, 18:07:40.6899, -25:06:25.906
j1807-6413, radec atca_cal, 18:07:54.03566, -64:13:50.1131
1808-209, radec atca_cal, 18:11:06.8000, -20:55:03.444
1810-068, radec atca_cal, 18:12:50.941918, -06:48:23.853810
1814-519, radec atca_cal, 18:18:06.50, -51:58:08.30
1815-111, radec atca_cal, 18:18:19.3166, -11:08:48.329
1814-637, radec atca_cal, 18:19:35.002381, -63:45:48.18906
1815-553, radec atca_cal, 18:19:45.400, -55:21:20.74
j1820-4542, radec atca_cal, 18:20:16.97956, -45:42:30.5506
1817-098, radec atca_cal, 18:20:38.1071, -09:47:17.071
1817-254, radec atca_cal, 18:20:57.848685, -25:28:12.584560
j1821-7635, radec atca_cal, 18:21:24.68735, -76:35:00.1477
1819-131, radec atca_cal, 18:22:10.9030, -13:09:44.230
1819-096, radec atca_cal, 18:22:28.7042, -09:38:56.835
1821+107, radec atca_cal, 18:24:02.855259, 10:44:23.774010
1822+012, radec atca_cal, 18:24:48.1427, 01:19:34.171
j1825-5230, radec atca_cal, 18:25:13.80947, -52:30:58.2840
1822-173, radec atca_cal, 18:25:36.53243551, -17:18:49.8513660
1822-076, radec atca_cal, 18:25:37.6020, -7:37:30.223
1822-36, radec atca_cal, 18:26:08.127, -36:50:49.87
1823-455, radec atca_cal, 18:27:10.23816, -45:33:09.9619
1824-582, radec atca_cal, 18:29:12.40226430, -58:13:55.1614758
j1829-5705, radec atca_cal, 18:29:27.58066, -57:05:34.1735
1827-360, radec atca_cal, 18:30:58.8829, -36:02:30.132
1829-207, radec atca_cal, 18:32:11.0465, -20:39:48.203
1829-106, radec atca_cal, 18:32:20.83444181, -10:35:11.1709053
j1832-5659, radec atca_cal, 18:32:30.97761, -56:59:20.7281
1830-210, radec atca_cal, 18:33:39.9150, -21:03:40.050
1831-030, radec atca_cal, 18:34:13.9273, -03:01:21.125
1831-126, radec atca_cal, 18:34:19.2165, -12:37:40.945
j1834-5856, radec atca_cal, 18:34:27.47349, -58:56:36.2711
1829-718, radec atca_cal, 18:35:37.20516, -71:49:58.2284
1831-711, radec atca_cal, 18:37:28.716, -71:08:43.55
1836+040, radec atca_cal, 18:38:48.829034, 04:04:24.669270
j1840-6152, radec atca_cal, 18:40:15.42475, -61:52:06.1561
j1840-7709, radec atca_cal, 18:40:38.60234, -77:09:28.6924
j1841-5544, radec atca_cal, 18:41:17.49779, -55:44:16.9907
1849+005, radec atca_cal, 18:51:46.7217, 00:35:32.414
1849-36, radec atca_cal, 18:53:17.916, -36:28:42.37
j1856-8325, radec atca_cal, 18:56:05.11546, -83:25:43.7099
1853-534, radec atca_cal, 18:57:00.451, -53:25:00.38
1854-663, radec atca_cal, 18:59:57.94, -66:15:02.3
j1901-5139, radec atca_cal, 19:01:49.00815, -51:39:08.0099
1859-235, radec atca_cal, 19:02:49.2525, -23:29:52.084
j1903-6749, radec atca_cal, 19:03:01.23252, -67:49:35.8572
1904+013, radec atca_cal, 19:07:11.9969, 01:27:08.974
j1908-4548, radec atca_cal, 19:08:43.93630, -45:48:41.3030
j1910-7417, radec atca_cal, 19:10:21.87642, -74:17:33.1861
1908-201, radec atca_cal, 19:11:09.652893, -20:06:55.109070
1903-802, radec atca_cal, 19:12:40.021, -80:10:05.94
1910+052, radec atca_cal, 19:12:54.3036, 05:18:01.002
j1913-6950, radec atca_cal, 19:13:31.24803, -69:50:37.5583
j1914-4631, radec atca_cal, 19:14:13.81390, -46:31:31.9381
j1919-4543, radec atca_cal, 19:19:16.69217, -45:43:38.5770
1916+062, radec atca_cal, 19:19:17.3514, 06:19:42.768
j1923-6320, radec atca_cal, 19:23:24.60605, -63:20:45.7656
1920-211, radec atca_cal, 19:23:32.189815, -21:04:33.333080
1921-293, radec atca_cal, 19:24:51.055957, -29:14:30.121150
1923+210, radec atca_cal, 19:25:59.605370, 21:06:26.162180
1926+087, radec atca_cal, 19:28:40.855498, 08:48:48.413060
1926+050, radec atca_cal, 19:29:19.9475, 05:07:57.596
1925-610, radec atca_cal, 19:30:06.160, -60:56:09.18
j1934-8711, radec atca_cal, 19:34:25.97107, -87:11:59.4830
1933-400, radec atca_cal, 19:37:16.218, -39:58:01.55
1933-587, radec atca_cal, 19:37:32.37, -58:38:27.80
1936+046, radec atca_cal, 19:38:30.6690, 04:48:11.621
1934-638, radec atca_cal, 19:39:25.026, -63:42:45.63
1936-155, radec atca_cal, 19:39:26.657740, -15:25:43.058320
1937-101, radec atca_cal, 19:39:57.256573, -10:02:41.521100
1935-692, radec atca_cal, 19:40:25.529, -69:07:56.97
j1940-6527, radec atca_cal, 19:40:38.88330, -65:27:16.4025
1938-155, radec atca_cal, 19:41:15.0289, -15:24:31.309
j1941-7605, radec atca_cal, 19:41:31.26222, -76:05:48.5934
1941-554, radec atca_cal, 19:45:24.22874, -55:20:48.8410
j1949-6817, radec atca_cal, 19:49:53.35960, -68:17:45.6358
1946-200, radec atca_cal, 19:49:53.420177, -19:57:13.330400
1947+079, radec atca_cal, 19:50:05.5403, 08:07:13.981
j1950-5804, radec atca_cal, 19:50:37.40172, -58:04:39.7482
1950-613, radec atca_cal, 19:55:10.770431, -61:15:19.13974
1953-077, radec atca_cal, 19:56:11.0910, -07:36:54.567
1953-325, radec atca_cal, 19:56:59.45528, -32:25:46.0069
1954-388, radec atca_cal, 19:57:59.819, -38:45:06.36
1955-357, radec atca_cal, 19:59:03.68, -35:34:32.30
j1959-4246, radec atca_cal, 19:59:13.27773, -42:46:07.5148
1958-179, radec atca_cal, 20:00:57.090448, -17:48:57.672510
2000-330, radec atca_cal, 20:03:24.117, -32:51:45.13
1959-63, radec atca_cal, 20:04:29.47801, -63:47:23.3098
2002-375, radec atca_cal, 20:05:55.07090504, -37:23:41.4818306
j2007-7730, radec atca_cal, 20:07:06.45784, -77:30:42.2436
2004+064, radec atca_cal, 20:07:11.9152, 06:36:44.596
2004-447, radec atca_cal, 20:07:55.18435, -44:34:44.2746
j2008-8408, radec atca_cal, 20:08:24.80656, -84:08:50.4837
2005-489, radec atca_cal, 20:09:25.391, -48:49:53.72
j2009-7134, radec atca_cal, 20:09:29.10037, -71:34:40.1646
2008-068, radec atca_cal, 20:11:14.215847, -06:44:03.555190
2008-159, radec atca_cal, 20:11:15.710931, -15:46:40.253820
j2015-6712, radec atca_cal, 20:15:00.10753, -67:12:59.0107
j2017-6824, radec atca_cal, 20:17:29.34538, -68:24:55.0132
2015+083, radec atca_cal, 20:18:11.3122, 08:31:54.553
j2019-5201, radec atca_cal, 20:19:04.39424, -52:01:39.4643
2016-615, radec atca_cal, 20:21:01.323, -61:24:49.13
2019+050, radec atca_cal, 20:21:35.2802, 05:15:04.770
2021+317, radec atca_cal, 20:23:19.017351, 31:53:02.305950
j2023-5812, radec atca_cal, 20:23:28.10158, -58:12:25.2215
2021+003, radec atca_cal, 20:24:22.7137, 00:27:53.075
2022+031, radec atca_cal, 20:25:09.632168, 03:16:44.505300
j2027-7007, radec atca_cal, 20:27:24.53416, -70:07:17.4089
j2027-4726, radec atca_cal, 20:27:50.72287, -47:26:19.7303
j2029-5339, radec atca_cal, 20:29:35.05532, -53:39:07.2953
2029+121, radec atca_cal, 20:31:54.994279, 12:19:41.340430
2032+107, radec atca_cal, 20:35:22.333316, 10:56:06.789170
j2035-6944, radec atca_cal, 20:35:40.87117, -69:44:07.3483
2032-350, radec atca_cal, 20:35:47.8091, -34:54:08.925
2030-689, radec atca_cal, 20:35:48.87649459, -68:46:33.8414815
j2035-6602, radec atca_cal, 20:35:51.52145, -66:02:07.5329
j2039-8128, radec atca_cal, 20:39:17.70752, -81:28:03.1745
j2039-7206, radec atca_cal, 20:39:58.07322, -72:06:56.2902
j2040-5735, radec atca_cal, 20:40:01.10173, -57:35:09.6534
2037-253, radec atca_cal, 20:40:08.772872, -25:07:46.662820
j2041-7515, radec atca_cal, 20:41:21.44115, -75:15:36.6512
j2046-7400, radec atca_cal, 20:46:57.16029, -74:00:04.1343
2044-027, radec atca_cal, 20:47:10.3514, -02:36:22.152
2044-168, radec atca_cal, 20:47:19.667018, -16:39:05.842580
j2049-4020, radec atca_cal, 20:49:10.01512, -40:20:31.1355
2047+039, radec atca_cal, 20:50:06.240603, 04:07:48.890510
j2050-7622, radec atca_cal, 20:50:58.10918, -76:22:51.2848
j2052-6523, radec atca_cal, 20:52:06.71294, -65:23:11.4759
j2052-5533, radec atca_cal, 20:52:13.68540, -55:33:10.0434
2049-368, radec atca_cal, 20:52:17.49, -36:40:29.5
j2053-6255, radec atca_cal, 20:53:05.66804, -62:55:50.9187
2052-474, radec atca_cal, 20:56:16.35982597, -47:14:47.6278751
j2056-5820, radec atca_cal, 20:56:30.56477, -58:20:07.5384
2054-377, radec atca_cal, 20:57:41.603454, -37:34:02.989870
2058-297, radec atca_cal, 21:01:01.659969, -29:33:27.836500
2059+034, radec atca_cal, 21:01:38.834187, 03:41:31.321590
2058-425, radec atca_cal, 21:01:59.115, -42:19:16.16
j2105-4848, radec atca_cal, 21:05:01.15809, -48:48:46.5228
2059-786, radec atca_cal, 21:05:44.961, -78:25:34.54
2101-715, radec atca_cal, 21:06:02.891, -71:22:18.03
2102-659, radec atca_cal, 21:06:59.729, -65:47:43.55
2105-489, radec atca_cal, 21:08:50.88, -48:46:21.80
j2108-6637, radec atca_cal, 21:08:51.82096, -66:37:22.7456
2106-413, radec atca_cal, 21:09:33.189, -41:10:20.60
2107-105, radec atca_cal, 21:10:00.979002, -10:20:57.319410
2110-352, radec atca_cal, 21:14:03.3425, -35:02:35.632
j2114-6851, radec atca_cal, 21:14:13.40609, -68:51:02.2646
2111-259, radec atca_cal, 21:14:40.0404, -25:41:48.835
j2116-5527, radec atca_cal, 21:16:29.81610, -55:27:20.4460
2109-811, radec atca_cal, 21:16:30.846, -80:53:55.22
2114+053, radec atca_cal, 21:16:36.6354, 05:36:17.055
2114+048, radec atca_cal, 21:17:20.7575, 05:03:04.114
2118+053, radec atca_cal, 21:20:41.1823, 05:33:45.009
2117-61, radec atca_cal, 21:21:4.07432300, -61:11:24.6237242
2117-642, radec atca_cal, 21:21:55.022869, -64:04:30.04192
2121+053, radec atca_cal, 21:23:44.517391, 05:35:22.093210
j2124-8147, radec atca_cal, 21:24:55.23730, -81:47:11.9190
2122+044, radec atca_cal, 21:25:29.2554, 04:41:35.526
2126-158, radec atca_cal, 21:29:12.175902, -15:38:41.040850
2126-185, radec atca_cal, 21:29:21.419099, -18:21:22.790190
2127+085, radec atca_cal, 21:30:16.2495, 08:43:55.913
2128+048, radec atca_cal, 21:30:32.877499, 05:02:17.474690
j2130-4515, radec atca_cal, 21:30:52.39066, -45:15:43.3324
2128-208, radec atca_cal, 21:31:01.4866, -20:36:56.376
2128-123, radec atca_cal, 21:31:35.261758, -12:07:04.795880
2131-021, radec atca_cal, 21:34:10.309614, -01:53:17.238900
j2134-6513, radec atca_cal, 21:34:13.23526, -65:13:37.1680
j2135-5006, radec atca_cal, 21:35:20.15104, -50:06:51.7322
j2135-6848, radec atca_cal, 21:35:49.88285, -68:48:33.9264
j2136-6335, radec atca_cal, 21:36:22.07483, -63:35:51.0380
2134+004, radec atca_cal, 21:36:38.586299, 00:41:54.213350
2135-209, radec atca_cal, 21:37:50.0018, -20:42:31.751
2134-470, radec atca_cal, 21:38:01.056, -46:46:40.06
2135-248, radec atca_cal, 21:38:37.181102, -24:39:54.466150
j2141-6411, radec atca_cal, 21:41:46.44121, -64:11:14.4783
2140-048, radec atca_cal, 21:42:36.901689, -04:37:43.512810
2143-156, radec atca_cal, 21:46:22.979340, -15:25:43.885260
j2147-7812, radec atca_cal, 21:47:05.84046, -78:12:21.9096
2144+092, radec atca_cal, 21:47:10.162971, 09:29:46.672450
2142-758, radec atca_cal, 21:47:12.730, -75:36:13.22
j2147-5526, radec atca_cal, 21:47:45.15361, -55:26:23.7463
2145+067, radec atca_cal, 21:48:05.458679, 06:57:38.604220
2146-133, radec atca_cal, 21:49:28.6525, -13:04:25.161
2147+077, radec atca_cal, 21:49:35.2640, 07:56:25.355
j2150-6802, radec atca_cal, 21:50:13.39063, -68:02:50.4099
j2151-6409, radec atca_cal, 21:51:01.21376, -64:09:07.7523
2149+069, radec atca_cal, 21:51:31.429323, 07:09:26.783920
2149+056, radec atca_cal, 21:51:37.875501, 05:52:12.954350
2149-306, radec atca_cal, 21:51:55.524, -30:27:53.69
2146-783, radec atca_cal, 21:52:03.155, -78:07:06.64
2149-287, radec atca_cal, 21:52:03.7352, -28:28:28.218
j2157-7549, radec atca_cal, 21:57:59.22472, -75:49:53.6063
2155-152, radec atca_cal, 21:58:06.281901, -15:01:09.328090
j2158-4719, radec atca_cal, 21:58:40.20287, -47:19:26.5536
2155-304, radec atca_cal, 21:58:52.065093, -30:13:32.118420
j2200-5520, radec atca_cal, 22:00:54.66807, -55:20:07.9291
2158+029, radec atca_cal, 22:01:27.5079, 03:12:15.142
j2202-8338, radec atca_cal, 22:02:19.23470, -83:38:11.8277
j2203-6130, radec atca_cal, 22:03:59.63757, -61:30:22.0094
j2205-8653, radec atca_cal, 22:05:45.86292, -86:53:47.6981
2203-188, radec atca_cal, 22:06:10.417082, -18:35:38.746520
j2206-7735, radec atca_cal, 22:06:44.45946, -77:35:23.7610
2204-540, radec atca_cal, 22:07:43.733279, -53:46:33.82020
j2207-5707, radec atca_cal, 22:07:54.00213, -57:07:36.6686
2205-636, radec atca_cal, 22:08:47.24170012, -63:25:47.4874843
2210+016, radec atca_cal, 22:12:37.9770, 01:52:51.151
2210+065, radec atca_cal, 22:12:50.8400, 06:46:08.720
2210-257, radec atca_cal, 22:13:02.497951, -25:29:30.079710
j2213-6330, radec atca_cal, 22:13:34.76253, -63:30:01.5326
2211-388, radec atca_cal, 22:14:38.569, -38:35:45.00
j2215-6609, radec atca_cal, 22:15:45.29428, -66:09:13.6745
2213-456, radec atca_cal, 22:16:56.09, -45:21:42.20
j2217-7044, radec atca_cal, 22:17:46.73481, -70:44:53.3309
2215+020, radec atca_cal, 22:17:48.237969, 02:20:10.712670
2215-508, radec atca_cal, 22:18:19.025063, -50:38:41.73103
2216-038, radec atca_cal, 22:18:52.037725, -03:35:36.879410
2216-281, radec atca_cal, 22:19:40.9420, -27:56:26.860
2223-052, radec atca_cal, 22:25:47.259291, -04:57:01.390730
2224+006, radec atca_cal, 22:26:46.537050, 00:52:11.331960
j2227-5219, radec atca_cal, 22:27:08.47979, -52:19:50.9648
j2229-6910, radec atca_cal, 22:29:00.17710, -69:10:30.2761
2226-411, radec atca_cal, 22:29:18.61, -40:51:31.59
2227-088, radec atca_cal, 22:29:40.084346, -08:32:54.435410
2226-386, radec atca_cal, 22:29:46.897, -38:23:59.65
2227+009, radec atca_cal, 22:29:51.8023, 01:14:56.708
j2230-6310, radec atca_cal, 22:30:10.33801, -63:10:43.2999
2227-399, radec atca_cal, 22:30:40.279, -39:42:52.06
j2230-4416, radec atca_cal, 22:30:56.44293, -44:16:29.8914
j2231-6231, radec atca_cal, 22:31:07.91858, -62:31:19.3413
2230+114, radec atca_cal, 22:32:36.408914, 11:43:50.904100
2232-488, radec atca_cal, 22:35:13.237, -48:35:58.79
2233-148, radec atca_cal, 22:36:34.087168, -14:33:22.189590
j2239-5525, radec atca_cal, 22:39:06.03439, -55:25:59.4084
j2239-5701, radec atca_cal, 22:39:11.9, -57:01:01
2239+096, radec atca_cal, 22:41:49.717334, 09:53:52.445290
2240-260, radec atca_cal, 22:43:26.408781, -25:44:30.687300
j2243-5656, radec atca_cal, 22:43:53.21811, -56:56:19.7191
2242+031, radec atca_cal, 22:45:28.284772, 03:24:08.864310
j2246-5607, radec atca_cal, 22:46:16.79167, -56:07:46.0031
2243-123, radec atca_cal, 22:46:18.231976, -12:06:51.277340
2244-372, radec atca_cal, 22:47:3.91732702, -36:57:46.3038418
2245+029, radec atca_cal, 22:47:58.682108, 03:10:42.353940
2245-328, radec atca_cal, 22:48:38.686, -32:35:52.19
2251+158, radec atca_cal, 22:53:57.747932, 16:08:53.560890
2251+006, radec atca_cal, 22:54:04.4071, 00:54:20.965
j2254-5926, radec atca_cal, 22:54:56.82855, -59:26:00.6847
2252-089, radec atca_cal, 22:55:04.239787, -08:44:04.021710
j2256-6533, radec atca_cal, 22:56:24.87181, -65:33:25.6504
2254-367, radec atca_cal, 22:57:10.607977, -36:27:43.99694
2254+074, radec atca_cal, 22:57:17.303120, 07:43:12.302840
2254+024, radec atca_cal, 22:57:17.563087, 02:43:17.511810
2255-282, radec atca_cal, 22:58:05.962888, -27:58:21.256750
j2258-7014, radec atca_cal, 22:58:31.56329, -70:14:39.7288
2258+033, radec atca_cal, 23:00:40.8860, 03:37:10.846
2259+058, radec atca_cal, 23:01:53.4620, 06:09:12.841
2259-375, radec atca_cal, 23:02:23.894778, -37:18:06.82368
j2302-4533, radec atca_cal, 23:02:40.04846, -45:33:57.9924
2300-307, radec atca_cal, 23:03:05.821190, -30:30:11.473180
j2303-5406, radec atca_cal, 23:03:51.88991, -54:06:46.0418
j2306-6521, radec atca_cal, 23:06:59.43480, -65:21:32.4025
2305-418, radec atca_cal, 23:07:54.3358, -41:32:42.812
j2308-4557, radec atca_cal, 23:08:52.83671, -45:57:56.1908
2310-417, radec atca_cal, 23:12:55.626, -41:26:55.77
j2312-6607, radec atca_cal, 23:12:58.84008, -66:07:31.7380
2311-477, radec atca_cal, 23:13:51.900, -47:29:11.97
2311-452, radec atca_cal, 23:14:09.382794, -44:55:49.23780
2312-319, radec atca_cal, 23:14:48.501, -31:38:39.52
j2315-5018, radec atca_cal, 23:15:44.33026, -50:18:39.7034
2313-438, radec atca_cal, 23:16:21.101, -43:37:46.76
2314+038, radec atca_cal, 23:16:35.2098, 04:05:18.148
2314-340, radec atca_cal, 23:16:43.38641, -33:49:12.4860
2318+049, radec atca_cal, 23:20:44.856598, 05:13:49.952660
2318-166, radec atca_cal, 23:21:01.9589, -16:23:05.187
2320-035, radec atca_cal, 23:23:31.953757, -03:17:05.023800
2321-375, radec atca_cal, 23:24:7.11184372, -37:14:22.4553778
2322-411, radec atca_cal, 23:25:03.38079, -40:51:30.0727
2322-123, radec atca_cal, 23:25:19.7730, -12:07:27.091
j2325-4800, radec atca_cal, 23:25:26.87324, -48:00:17.2612
2323+009, radec atca_cal, 23:26:25.6437, 01:12:08.681
2323-407, radec atca_cal, 23:26:34.1409, -40:27:15.159
2325+093, radec atca_cal, 23:27:33.580579, 09:40:09.462780
j2327-4510, radec atca_cal, 23:27:41.05885, -45:10:56.2768
j2327-6644, radec atca_cal, 23:27:45.31577, -66:44:42.4468
2325-150, radec atca_cal, 23:27:47.964268, -14:47:55.750680
j2328-4035, radec atca_cal, 23:28:19.26488, -40:35:09.8463
2326-477, radec atca_cal, 23:29:17.704, -47:30:19.11
2326-502, radec atca_cal, 23:29:20.88159, -49:55:40.6496
2327-459, radec atca_cal, 23:30:37.68057, -45:39:58.1032
2328+107, radec atca_cal, 23:30:40.852257, 11:00:18.709840
2329-162, radec atca_cal, 23:31:38.652436, -15:56:57.009520
2329-384, radec atca_cal, 23:31:59.476, -38:11:47.65
2331-240, radec atca_cal, 23:33:55.237807, -23:43:40.657990
2331+073, radec atca_cal, 23:34:12.828194, 07:36:27.552040
j2334-5251, radec atca_cal, 23:34:44.91717, -52:51:19.6363
2333-528, radec atca_cal, 23:36:12.145, -52:36:21.95
j2337-5216, radec atca_cal, 23:37:23.16708, -52:16:20.1075
j2337-5901, radec atca_cal, 23:37:26.79595, -59:01:13.6657
2335-027, radec atca_cal, 23:37:57.339089, -02:30:57.629370
2337-334, radec atca_cal, 23:39:54.53523, -33:10:16.8816
2338+000, radec atca_cal, 23:41:06.9102, 00:18:33.305
2339-353, radec atca_cal, 23:41:45.87, -35:06:22.20
j2343-7038, radec atca_cal, 23:43:21.59113, -70:38:39.7111
j2343-5626, radec atca_cal, 23:43:27.09832, -56:26:24.1035
2344+092, radec atca_cal, 23:46:36.838558, 09:30:45.514970
2344+068, radec atca_cal, 23:46:39.933385, 07:05:06.846400
j2347-4946, radec atca_cal, 23:47:43.68603, -49:46:27.8814
2345-167, radec atca_cal, 23:48:02.608516, -16:31:12.022020
2346+052, radec atca_cal, 23:49:21.0519, 05:34:39.849
j2349-4932, radec atca_cal, 23:49:25.37976, -49:32:26.5541
2351-154, radec atca_cal, 23:54:30.195190, -15:13:11.213010
2353-686, radec atca_cal, 23:56:00.682, -68:20:03.47
j2357-4838, radec atca_cal, 23:57:21.02964, -48:38:18.2598
2354-117, radec atca_cal, 23:57:31.197570, -11:25:39.176340
2355-534, radec atca_cal, 23:57:53.266, -53:11:13.69
j2358-4555, radec atca_cal, 23:58:02.14056, -45:55:18.8622
2355-106, radec atca_cal, 23:58:10.882409, -10:20:08.611260
2357-318, radec atca_cal, 23:59:35.4940, -31:33:43.820
